study_id,animal_id,group_number,group_name,sex,dose_mgkg_day,organ,organ_label,paired,weight_g,bw_at_necropsy_g,organ_to_bw_ratio,necropsy_date
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,brain,Brain,False,1.9682,481.0,0.409,2016-05-16
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,heart,Heart,False,1.0344,481.0,0.215,2016-05-16
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,kidney,Kidneys (paired),True,1.8141,481.0,0.377,2016-05-16
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,liver,Liver,False,13.0709,481.0,2.717,2016-05-16
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,pituitary_gland,Pituitary Gland,False,0.0185,481.0,0.004,2016-05-16
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,spleen,Spleen,False,0.523,481.0,0.109,2016-05-16
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,testis,Testes (paired),True,3.1113,481.0,0.647,2016-05-16
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,thymus,Thymus,False,0.2888,481.0,0.06,2016-05-16
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,thyroid_gland,Thyroid Gland,False,0.0256,481.0,0.005,2016-05-16
PC201708,PC201708-4101,4,200 mg/kg PCDRUG,F,200.0,adrenal_gland,Adrenal Glands,True,0.1589,277.0,0.057,2016-05-02
PC201708,PC201708-4101,4,200 mg/kg PCDRUG,F,200.0,brain,Brain,False,2.8664,277.0,1.035,2016-05-02
PC201708,PC201708-4101,4,200 mg/kg PCDRUG,F,200.0,heart,Heart,False,1.2851,277.0,0.464,2016-05-02
PC201708,PC201708-4101,4,200 mg/kg PCDRUG,F,200.0,kidney,Kidneys (paired),True,2.8426,277.0,1.026,2016-05-02
PC201708,PC201708-4101,4,200 mg/kg PCDRUG,F,200.0,liver,Liver,False,10.9044,277.0,3.937,2016-05-02
PC201708,PC201708-4101,4,200 mg/kg PCDRUG,F,200.0,ovary,Ovaries (paired),True,0.16,277.0,0.058,2016-05-02
PC201708,PC201708-4101,4,200 mg/kg PCDRUG,F,200.0,pituitary_gland,Pituitary Gland,False,0.0241,277.0,0.009,2016-05-02
PC201708,PC201708-4101,4,200 mg/kg PCDRUG,F,200.0,spleen,Spleen,False,0.7754,277.0,0.28,2016-05-02
PC201708,PC201708-4101,4,200 mg/kg PCDRUG,F,200.0,thymus,Thymus,False,0.3922,277.0,0.142,2016-05-02
PC201708,PC201708-4101,4,200 mg/kg PCDRUG,F,200.0,thyroid_gland,Thyroid Gland,False,0.0264,277.0,0.01,2016-05-02
PC201708,PC201708-4102,4,200 mg/kg PCDRUG,F,200.0,adrenal_gland,Adrenal Glands,True,0.1246,318.0,0.039,2016-05-02
PC201708,PC201708-4102,4,200 mg/kg PCDRUG,F,200.0,brain,Brain,False,3.7132,318.0,1.168,2016-05-02
PC201708,PC201708-4102,4,200 mg/kg PCDRUG,F,200.0,heart,Heart,False,1.7082,318.0,0.537,2016-05-02
PC201708,PC201708-4102,4,200 mg/kg PCDRUG,F,200.0,kidney,Kidneys (paired),True,3.1406,318.0,0.988,2016-05-02
PC201708,PC201708-4102,4,200 mg/kg PCDRUG,F,200.0,liver,Liver,False,14.621,318.0,4.598,2016-05-02
PC201708,PC201708-4102,4,200 mg/kg PCDRUG,F,200.0,ovary,Ovaries (paired),True,0.136,318.0,0.043,2016-05-02
PC201708,PC201708-4102,4,200 mg/kg PCDRUG,F,200.0,pituitary_gland,Pituitary Gland,False,0.0164,318.0,0.005,2016-05-02
PC201708,PC201708-4102,4,200 mg/kg PCDRUG,F,200.0,spleen,Spleen,False,0.9468,318.0,0.298,2016-05-02
PC201708,PC201708-4102,4,200 mg/kg PCDRUG,F,200.0,thymus,Thymus,False,0.673,318.0,0.212,2016-05-02
PC201708,PC201708-4102,4,200 mg/kg PCDRUG,F,200.0,thyroid_gland,Thyroid Gland,False,0.026,318.0,0.008,2016-05-02
PC201708,PC201708-4103,4,200 mg/kg PCDRUG,F,200.0,adrenal_gland,Adrenal Glands,True,0.0929,295.0,0.032,2016-05-02
PC201708,PC201708-4103,4,200 mg/kg PCDRUG,F,200.0,brain,Brain,False,2.8174,295.0,0.955,2016-05-02
PC201708,PC201708-4103,4,200 mg/kg PCDRUG,F,200.0,heart,Heart,False,1.2699,295.0,0.43,2016-05-02
PC201708,PC201708-4103,4,200 mg/kg PCDRUG,F,200.0,kidney,Kidneys (paired),True,2.0636,295.0,0.7,2016-05-02
PC201708,PC201708-4103,4,200 mg/kg PCDRUG,F,200.0,liver,Liver,False,8.6746,295.0,2.941,2016-05-02
PC201708,PC201708-4103,4,200 mg/kg PCDRUG,F,200.0,ovary,Ovaries (paired),True,0.1612,295.0,0.055,2016-05-02
PC201708,PC201708-4103,4,200 mg/kg PCDRUG,F,200.0,pituitary_gland,Pituitary Gland,False,0.0277,295.0,0.009,2016-05-02
PC201708,PC201708-4103,4,200 mg/kg PCDRUG,F,200.0,spleen,Spleen,False,0.7401,295.0,0.251,2016-05-02
PC201708,PC201708-4103,4,200 mg/kg PCDRUG,F,200.0,thymus,Thymus,False,0.4562,295.0,0.155,2016-05-02
PC201708,PC201708-4103,4,200 mg/kg PCDRUG,F,200.0,thyroid_gland,Thyroid Gland,False,0.0287,295.0,0.01,2016-05-02
PC201708,PC201708-4104,4,200 mg/kg PCDRUG,F,200.0,adrenal_gland,Adrenal Glands,True,0.1324,272.0,0.049,2016-05-02
PC201708,PC201708-4104,4,200 mg/kg PCDRUG,F,200.0,brain,Brain,False,3.3895,272.0,1.246,2016-05-02
PC201708,PC201708-4104,4,200 mg/kg PCDRUG,F,200.0,heart,Heart,False,0.9498,272.0,0.349,2016-05-02
PC201708,PC201708-4104,4,200 mg/kg PCDRUG,F,200.0,kidney,Kidneys (paired),True,3.1756,272.0,1.167,2016-05-02
PC201708,PC201708-4104,4,200 mg/kg PCDRUG,F,200.0,liver,Liver,False,13.0474,272.0,4.797,2016-05-02
PC201708,PC201708-4104,4,200 mg/kg PCDRUG,F,200.0,ovary,Ovaries (paired),True,0.2826,272.0,0.104,2016-05-02
PC201708,PC201708-4104,4,200 mg/kg PCDRUG,F,200.0,pituitary_gland,Pituitary Gland,False,0.0244,272.0,0.009,2016-05-02
PC201708,PC201708-4104,4,200 mg/kg PCDRUG,F,200.0,spleen,Spleen,False,0.7432,272.0,0.273,2016-05-02
PC201708,PC201708-4104,4,200 mg/kg PCDRUG,F,200.0,thymus,Thymus,False,0.3903,272.0,0.143,2016-05-02
PC201708,PC201708-4104,4,200 mg/kg PCDRUG,F,200.0,thyroid_gland,Thyroid Gland,False,0.0333,272.0,0.012,2016-05-02
PC201708,PC201708-4105,4,200 mg/kg PCDRUG,F,200.0,adrenal_gland,Adrenal Glands,True,0.1457,301.0,0.048,2016-05-02
PC201708,PC201708-4105,4,200 mg/kg PCDRUG,F,200.0,brain,Brain,False,2.9926,301.0,0.994,2016-05-02
PC201708,PC201708-4105,4,200 mg/kg PCDRUG,F,200.0,heart,Heart,False,1.0056,301.0,0.334,2016-05-02
PC201708,PC201708-4105,4,200 mg/kg PCDRUG,F,200.0,kidney,Kidneys (paired),True,1.9033,301.0,0.632,2016-05-02
PC201708,PC201708-4105,4,200 mg/kg PCDRUG,F,200.0,liver,Liver,False,14.0182,301.0,4.657,2016-05-02
PC201708,PC201708-4105,4,200 mg/kg PCDRUG,F,200.0,ovary,Ovaries (paired),True,0.1469,301.0,0.049,2016-05-02
PC201708,PC201708-4105,4,200 mg/kg PCDRUG,F,200.0,pituitary_gland,Pituitary Gland,False,0.0205,301.0,0.007,2016-05-02
PC201708,PC201708-4105,4,200 mg/kg PCDRUG,F,200.0,spleen,Spleen,False,0.8259,301.0,0.274,2016-05-02
PC201708,PC201708-4105,4,200 mg/kg PCDRUG,F,200.0,thymus,Thymus,False,0.4836,301.0,0.161,2016-05-02
PC201708,PC201708-4105,4,200 mg/kg PCDRUG,F,200.0,thyroid_gland,Thyroid Gland,False,0.0271,301.0,0.009,2016-05-02
PC201708,PC201708-4106,4,200 mg/kg PCDRUG,F,200.0,adrenal_gland,Adrenal Glands,True,0.1037,302.0,0.034,2016-05-02
PC201708,PC201708-4106,4,200 mg/kg PCDRUG,F,200.0,brain,Brain,False,2.964,302.0,0.981,2016-05-02
PC201708,PC201708-4106,4,200 mg/kg PCDRUG,F,200.0,heart,Heart,False,1.022,302.0,0.338,2016-05-02
PC201708,PC201708-4106,4,200 mg/kg PCDRUG,F,200.0,kidney,Kidneys (paired),True,2.4165,302.0,0.8,2016-05-02
PC201708,PC201708-4106,4,200 mg/kg PCDRUG,F,200.0,liver,Liver,False,11.589,302.0,3.837,2016-05-02
PC201708,PC201708-4106,4,200 mg/kg PCDRUG,F,200.0,ovary,Ovaries (paired),True,0.1818,302.0,0.06,2016-05-02
PC201708,PC201708-4106,4,200 mg/kg PCDRUG,F,200.0,pituitary_gland,Pituitary Gland,False,0.0145,302.0,0.005,2016-05-02
PC201708,PC201708-4106,4,200 mg/kg PCDRUG,F,200.0,spleen,Spleen,False,0.4454,302.0,0.147,2016-05-02
PC201708,PC201708-4106,4,200 mg/kg PCDRUG,F,200.0,thymus,Thymus,False,0.3079,302.0,0.102,2016-05-02
PC201708,PC201708-4106,4,200 mg/kg PCDRUG,F,200.0,thyroid_gland,Thyroid Gland,False,0.0384,302.0,0.013,2016-05-02
PC201708,PC201708-4107,4,200 mg/kg PCDRUG,F,200.0,adrenal_gland,Adrenal Glands,True,0.0789,310.0,0.025,2016-05-02
PC201708,PC201708-4107,4,200 mg/kg PCDRUG,F,200.0,brain,Brain,False,2.1814,310.0,0.704,2016-05-02
PC201708,PC201708-4107,4,200 mg/kg PCDRUG,F,200.0,heart,Heart,False,0.9566,310.0,0.309,2016-05-02
PC201708,PC201708-4107,4,200 mg/kg PCDRUG,F,200.0,kidney,Kidneys (paired),True,2.8095,310.0,0.906,2016-05-02
PC201708,PC201708-4107,4,200 mg/kg PCDRUG,F,200.0,liver,Liver,False,18.006,310.0,5.808,2016-05-02
PC201708,PC201708-4107,4,200 mg/kg PCDRUG,F,200.0,ovary,Ovaries (paired),True,0.0974,310.0,0.031,2016-05-02
PC201708,PC201708-4107,4,200 mg/kg PCDRUG,F,200.0,pituitary_gland,Pituitary Gland,False,0.034,310.0,0.011,2016-05-02
PC201708,PC201708-4107,4,200 mg/kg PCDRUG,F,200.0,spleen,Spleen,False,0.9068,310.0,0.293,2016-05-02
PC201708,PC201708-4107,4,200 mg/kg PCDRUG,F,200.0,thymus,Thymus,False,0.4705,310.0,0.152,2016-05-02
PC201708,PC201708-4107,4,200 mg/kg PCDRUG,F,200.0,thyroid_gland,Thyroid Gland,False,0.0449,310.0,0.014,2016-05-02
PC201708,PC201708-4108,4,200 mg/kg PCDRUG,F,200.0,adrenal_gland,Adrenal Glands,True,0.1166,298.0,0.039,2016-05-02
PC201708,PC201708-4108,4,200 mg/kg PCDRUG,F,200.0,brain,Brain,False,2.5902,298.0,0.869,2016-05-02
PC201708,PC201708-4108,4,200 mg/kg PCDRUG,F,200.0,heart,Heart,False,1.1974,298.0,0.402,2016-05-02
PC201708,PC201708-4108,4,200 mg/kg PCDRUG,F,200.0,kidney,Kidneys (paired),True,3.0638,298.0,1.028,2016-05-02
PC201708,PC201708-4108,4,200 mg/kg PCDRUG,F,200.0,liver,Liver,False,18.2331,298.0,6.118,2016-05-02
PC201708,PC201708-4108,4,200 mg/kg PCDRUG,F,200.0,ovary,Ovaries (paired),True,0.167,298.0,0.056,2016-05-02
PC201708,PC201708-4108,4,200 mg/kg PCDRUG,F,200.0,pituitary_gland,Pituitary Gland,False,0.0196,298.0,0.007,2016-05-02
PC201708,PC201708-4108,4,200 mg/kg PCDRUG,F,200.0,spleen,Spleen,False,0.4529,298.0,0.152,2016-05-02
PC201708,PC201708-4108,4,200 mg/kg PCDRUG,F,200.0,thymus,Thymus,False,0.1979,298.0,0.066,2016-05-02
PC201708,PC201708-4108,4,200 mg/kg PCDRUG,F,200.0,thyroid_gland,Thyroid Gland,False,0.034,298.0,0.011,2016-05-02
PC201708,PC201708-4109,4,200 mg/kg PCDRUG,F,200.0,adrenal_gland,Adrenal Glands,True,0.1369,272.0,0.05,2016-05-02
PC201708,PC201708-4109,4,200 mg/kg PCDRUG,F,200.0,brain,Brain,False,2.3439,272.0,0.862,2016-05-02
PC201708,PC201708-4109,4,200 mg/kg PCDRUG,F,200.0,heart,Heart,False,1.6302,272.0,0.599,2016-05-02
PC201708,PC201708-4109,4,200 mg/kg PCDRUG,F,200.0,kidney,Kidneys (paired),True,3.0903,272.0,1.136,2016-05-02
PC201708,PC201708-4109,4,200 mg/kg PCDRUG,F,200.0,liver,Liver,False,7.2507,272.0,2.666,2016-05-02
PC201708,PC201708-4109,4,200 mg/kg PCDRUG,F,200.0,ovary,Ovaries (paired),True,0.1558,272.0,0.057,2016-05-02
PC201708,PC201708-4109,4,200 mg/kg PCDRUG,F,200.0,pituitary_gland,Pituitary Gland,False,0.0234,272.0,0.009,2016-05-02
PC201708,PC201708-4109,4,200 mg/kg PCDRUG,F,200.0,spleen,Spleen,False,0.6977,272.0,0.256,2016-05-02
PC201708,PC201708-4109,4,200 mg/kg PCDRUG,F,200.0,thymus,Thymus,False,0.7134,272.0,0.262,2016-05-02
PC201708,PC201708-4109,4,200 mg/kg PCDRUG,F,200.0,thyroid_gland,Thyroid Gland,False,0.0188,272.0,0.007,2016-05-02
PC201708,PC201708-4110,4,200 mg/kg PCDRUG,F,200.0,adrenal_gland,Adrenal Glands,True,0.1293,270.0,0.048,2016-05-02
PC201708,PC201708-4110,4,200 mg/kg PCDRUG,F,200.0,brain,Brain,False,1.8234,270.0,0.675,2016-05-02
PC201708,PC201708-4110,4,200 mg/kg PCDRUG,F,200.0,heart,Heart,False,0.9301,270.0,0.344,2016-05-02
PC201708,PC201708-4110,4,200 mg/kg PCDRUG,F,200.0,kidney,Kidneys (paired),True,3.0558,270.0,1.132,2016-05-02
PC201708,PC201708-4110,4,200 mg/kg PCDRUG,F,200.0,liver,Liver,False,14.5757,270.0,5.398,2016-05-02
PC201708,PC201708-4110,4,200 mg/kg PCDRUG,F,200.0,ovary,Ovaries (paired),True,0.1763,270.0,0.065,2016-05-02
PC201708,PC201708-4110,4,200 mg/kg PCDRUG,F,200.0,pituitary_gland,Pituitary Gland,False,0.0181,270.0,0.007,2016-05-02
PC201708,PC201708-4110,4,200 mg/kg PCDRUG,F,200.0,spleen,Spleen,False,0.3928,270.0,0.145,2016-05-02
PC201708,PC201708-4110,4,200 mg/kg PCDRUG,F,200.0,thymus,Thymus,False,0.2675,270.0,0.099,2016-05-02
PC201708,PC201708-4110,4,200 mg/kg PCDRUG,F,200.0,thyroid_gland,Thyroid Gland,False,0.0204,270.0,0.008,2016-05-02
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,adrenal_gland,Adrenal Glands,True,0.1092,293.0,0.037,2016-05-16
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,brain,Brain,False,3.4611,293.0,1.181,2016-05-16
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,heart,Heart,False,1.149,293.0,0.392,2016-05-16
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,kidney,Kidneys (paired),True,2.0501,293.0,0.7,2016-05-16
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,liver,Liver,False,12.9955,293.0,4.435,2016-05-16
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,ovary,Ovaries (paired),True,0.1738,293.0,0.059,2016-05-16
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,pituitary_gland,Pituitary Gland,False,0.0254,293.0,0.009,2016-05-16
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,spleen,Spleen,False,0.625,293.0,0.213,2016-05-16
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,thymus,Thymus,False,0.4125,293.0,0.141,2016-05-16
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,thyroid_gland,Thyroid Gland,False,0.0396,293.0,0.014,2016-05-16
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,adrenal_gland,Adrenal Glands,True,0.1075,330.0,0.033,2016-05-16
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,brain,Brain,False,2.2259,330.0,0.675,2016-05-16
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,heart,Heart,False,1.1216,330.0,0.34,2016-05-16
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,kidney,Kidneys (paired),True,2.3168,330.0,0.702,2016-05-16
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,liver,Liver,False,16.0851,330.0,4.874,2016-05-16
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,ovary,Ovaries (paired),True,0.1291,330.0,0.039,2016-05-16
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,pituitary_gland,Pituitary Gland,False,0.015,330.0,0.005,2016-05-16
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,spleen,Spleen,False,0.8981,330.0,0.272,2016-05-16
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,thymus,Thymus,False,0.8468,330.0,0.257,2016-05-16
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,thyroid_gland,Thyroid Gland,False,0.0273,330.0,0.008,2016-05-16
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,adrenal_gland,Adrenal Glands,True,0.1531,335.0,0.046,2016-05-10
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,brain,Brain,False,3.7025,335.0,1.105,2016-05-10
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,heart,Heart,False,1.3973,335.0,0.417,2016-05-10
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,kidney,Kidneys (paired),True,3.6894,335.0,1.101,2016-05-10
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,liver,Liver,False,8.391,335.0,2.505,2016-05-10
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,ovary,Ovaries (paired),True,0.2572,335.0,0.077,2016-05-10
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,pituitary_gland,Pituitary Gland,False,0.0364,335.0,0.011,2016-05-10
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,spleen,Spleen,False,0.7236,335.0,0.216,2016-05-10
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,thymus,Thymus,False,0.8928,335.0,0.266,2016-05-10
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,thyroid_gland,Thyroid Gland,False,0.053,335.0,0.016,2016-05-10
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,adrenal_gland,Adrenal Glands,True,0.156,332.0,0.047,2016-05-16
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,brain,Brain,False,3.7705,332.0,1.136,2016-05-16
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,heart,Heart,False,1.0464,332.0,0.315,2016-05-16
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,kidney,Kidneys (paired),True,2.836,332.0,0.854,2016-05-16
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,liver,Liver,False,8.7778,332.0,2.644,2016-05-16
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,ovary,Ovaries (paired),True,0.1871,332.0,0.056,2016-05-16
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,pituitary_gland,Pituitary Gland,False,0.0257,332.0,0.008,2016-05-16
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,spleen,Spleen,False,0.9535,332.0,0.287,2016-05-16
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,thymus,Thymus,False,0.8233,332.0,0.248,2016-05-16
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,thyroid_gland,Thyroid Gland,False,0.0441,332.0,0.013,2016-05-16
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,adrenal_gland,Adrenal Glands,True,0.1825,338.0,0.054,2016-05-16
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,brain,Brain,False,3.3546,338.0,0.992,2016-05-16
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,heart,Heart,False,1.7585,338.0,0.52,2016-05-16
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,kidney,Kidneys (paired),True,1.8172,338.0,0.538,2016-05-16
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,liver,Liver,False,12.7933,338.0,3.785,2016-05-16
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,ovary,Ovaries (paired),True,0.1355,338.0,0.04,2016-05-16
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,pituitary_gland,Pituitary Gland,False,0.0256,338.0,0.008,2016-05-16
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,spleen,Spleen,False,1.025,338.0,0.303,2016-05-16
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,thymus,Thymus,False,0.4941,338.0,0.146,2016-05-16
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,thyroid_gland,Thyroid Gland,False,0.0577,338.0,0.017,2016-05-16
