study_id,animal_id,group_number,group_name,sex,dose_mgkg_day,study_day,study_date,body_weight_g
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,36,2016-03-07,407.0
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,43,2016-03-14,361.0
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,50,2016-03-21,441.0
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,57,2016-03-28,432.0
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,64,2016-04-04,426.0
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,71,2016-04-11,458.0
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,78,2016-04-18,406.0
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,85,2016-04-25,455.0
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,92,2016-05-02,392.0
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,99,2016-05-09,462.0
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,106,2016-05-16,443.0
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,1,2016-02-01,345.0
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,8,2016-02-08,309.0
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,15,2016-02-15,326.0
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,22,2016-02-22,354.0
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,29,2016-02-29,414.0
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,36,2016-03-07,402.0
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,43,2016-03-14,441.0
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,50,2016-03-21,421.0
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,57,2016-03-28,407.0
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,64,2016-04-04,422.0
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,71,2016-04-11,506.0
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,78,2016-04-18,436.0
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,85,2016-04-25,432.0
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,92,2016-05-02,397.0
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,99,2016-05-09,446.0
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,106,2016-05-16,481.0
PC201708,PC201708-4101,4,200 mg/kg PCDRUG,F,200.0,1,2016-02-01,234.0
PC201708,PC201708-4101,4,200 mg/kg PCDRUG,F,200.0,8,2016-02-08,246.0
PC201708,PC201708-4101,4,200 mg/kg PCDRUG,F,200.0,15,2016-02-15,240.0
PC201708,PC201708-4101,4,200 mg/kg PCDRUG,F,200.0,22,2016-02-22,237.0
PC201708,PC201708-4101,4,200 mg/kg PCDRUG,F,200.0,29,2016-02-29,232.0
PC201708,PC201708-4101,4,200 mg/kg PCDRUG,F,200.0,36,2016-03-07,221.0
PC201708,PC201708-4101,4,200 mg/kg PCDRUG,F,200.0,43,2016-03-14,258.0
PC201708,PC201708-4101,4,200 mg/kg PCDRUG,F,200.0,50,2016-03-21,246.0
PC201708,PC201708-4101,4,200 mg/kg PCDRUG,F,200.0,57,2016-03-28,248.0
PC201708,PC201708-4101,4,200 mg/kg PCDRUG,F,200.0,64,2016-04-04,306.0
PC201708,PC201708-4101,4,200 mg/kg PCDRUG,F,200.0,71,2016-04-11,238.0
PC201708,PC201708-4101,4,200 mg/kg PCDRUG,F,200.0,78,2016-04-18,278.0
PC201708,PC201708-4101,4,200 mg/kg PCDRUG,F,200.0,85,2016-04-25,301.0
PC201708,PC201708-4101,4,200 mg/kg PCDRUG,F,200.0,92,2016-05-02,277.0
PC201708,PC201708-4102,4,200 mg/kg PCDRUG,F,200.0,1,2016-02-01,245.0
PC201708,PC201708-4102,4,200 mg/kg PCDRUG,F,200.0,8,2016-02-08,231.0
PC201708,PC201708-4102,4,200 mg/kg PCDRUG,F,200.0,15,2016-02-15,243.0
PC201708,PC201708-4102,4,200 mg/kg PCDRUG,F,200.0,22,2016-02-22,261.0
PC201708,PC201708-4102,4,200 mg/kg PCDRUG,F,200.0,29,2016-02-29,262.0
PC201708,PC201708-4102,4,200 mg/kg PCDRUG,F,200.0,36,2016-03-07,248.0
PC201708,PC201708-4102,4,200 mg/kg PCDRUG,F,200.0,43,2016-03-14,230.0
PC201708,PC201708-4102,4,200 mg/kg PCDRUG,F,200.0,50,2016-03-21,296.0
PC201708,PC201708-4102,4,200 mg/kg PCDRUG,F,200.0,57,2016-03-28,265.0
PC201708,PC201708-4102,4,200 mg/kg PCDRUG,F,200.0,64,2016-04-04,250.0
PC201708,PC201708-4102,4,200 mg/kg PCDRUG,F,200.0,71,2016-04-11,283.0
PC201708,PC201708-4102,4,200 mg/kg PCDRUG,F,200.0,78,2016-04-18,270.0
PC201708,PC201708-4102,4,200 mg/kg PCDRUG,F,200.0,85,2016-04-25,296.0
PC201708,PC201708-4102,4,200 mg/kg PCDRUG,F,200.0,92,2016-05-02,318.0
PC201708,PC201708-4103,4,200 mg/kg PCDRUG,F,200.0,1,2016-02-01,252.0
PC201708,PC201708-4103,4,200 mg/kg PCDRUG,F,200.0,8,2016-02-08,246.0
PC201708,PC201708-4103,4,200 mg/kg PCDRUG,F,200.0,15,2016-02-15,236.0
PC201708,PC201708-4103,4,200 mg/kg PCDRUG,F,200.0,22,2016-02-22,242.0
PC201708,PC201708-4103,4,200 mg/kg PCDRUG,F,200.0,29,2016-02-29,214.0
PC201708,PC201708-4103,4,200 mg/kg PCDRUG,F,200.0,36,2016-03-07,209.0
PC201708,PC201708-4103,4,200 mg/kg PCDRUG,F,200.0,43,2016-03-14,279.0
PC201708,PC201708-4103,4,200 mg/kg PCDRUG,F,200.0,50,2016-03-21,224.0
PC201708,PC201708-4103,4,200 mg/kg PCDRUG,F,200.0,57,2016-03-28,304.0
PC201708,PC201708-4103,4,200 mg/kg PCDRUG,F,200.0,64,2016-04-04,278.0
PC201708,PC201708-4103,4,200 mg/kg PCDRUG,F,200.0,71,2016-04-11,311.0
PC201708,PC201708-4103,4,200 mg/kg PCDRUG,F,200.0,78,2016-04-18,310.0
PC201708,PC201708-4103,4,200 mg/kg PCDRUG,F,200.0,85,2016-04-25,244.0
PC201708,PC201708-4103,4,200 mg/kg PCDRUG,F,200.0,92,2016-05-02,295.0
PC201708,PC201708-4104,4,200 mg/kg PCDRUG,F,200.0,1,2016-02-01,253.0
PC201708,PC201708-4104,4,200 mg/kg PCDRUG,F,200.0,8,2016-02-08,241.0
PC201708,PC201708-4104,4,200 mg/kg PCDRUG,F,200.0,15,2016-02-15,224.0
PC201708,PC201708-4104,4,200 mg/kg PCDRUG,F,200.0,22,2016-02-22,262.0
PC201708,PC201708-4104,4,200 mg/kg PCDRUG,F,200.0,29,2016-02-29,235.0
PC201708,PC201708-4104,4,200 mg/kg PCDRUG,F,200.0,36,2016-03-07,241.0
PC201708,PC201708-4104,4,200 mg/kg PCDRUG,F,200.0,43,2016-03-14,292.0
PC201708,PC201708-4104,4,200 mg/kg PCDRUG,F,200.0,50,2016-03-21,250.0
PC201708,PC201708-4104,4,200 mg/kg PCDRUG,F,200.0,57,2016-03-28,236.0
PC201708,PC201708-4104,4,200 mg/kg PCDRUG,F,200.0,64,2016-04-04,236.0
PC201708,PC201708-4104,4,200 mg/kg PCDRUG,F,200.0,71,2016-04-11,299.0
PC201708,PC201708-4104,4,200 mg/kg PCDRUG,F,200.0,78,2016-04-18,299.0
PC201708,PC201708-4104,4,200 mg/kg PCDRUG,F,200.0,85,2016-04-25,320.0
PC201708,PC201708-4104,4,200 mg/kg PCDRUG,F,200.0,92,2016-05-02,272.0
PC201708,PC201708-4105,4,200 mg/kg PCDRUG,F,200.0,1,2016-02-01,251.0
PC201708,PC201708-4105,4,200 mg/kg PCDRUG,F,200.0,8,2016-02-08,248.0
PC201708,PC201708-4105,4,200 mg/kg PCDRUG,F,200.0,15,2016-02-15,229.0
PC201708,PC201708-4105,4,200 mg/kg PCDRUG,F,200.0,22,2016-02-22,208.0
PC201708,PC201708-4105,4,200 mg/kg PCDRUG,F,200.0,29,2016-02-29,268.0
PC201708,PC201708-4105,4,200 mg/kg PCDRUG,F,200.0,36,2016-03-07,264.0
PC201708,PC201708-4105,4,200 mg/kg PCDRUG,F,200.0,43,2016-03-14,232.0
PC201708,PC201708-4105,4,200 mg/kg PCDRUG,F,200.0,50,2016-03-21,223.0
PC201708,PC201708-4105,4,200 mg/kg PCDRUG,F,200.0,57,2016-03-28,244.0
PC201708,PC201708-4105,4,200 mg/kg PCDRUG,F,200.0,64,2016-04-04,298.0
PC201708,PC201708-4105,4,200 mg/kg PCDRUG,F,200.0,71,2016-04-11,282.0
PC201708,PC201708-4105,4,200 mg/kg PCDRUG,F,200.0,78,2016-04-18,274.0
PC201708,PC201708-4105,4,200 mg/kg PCDRUG,F,200.0,85,2016-04-25,250.0
PC201708,PC201708-4105,4,200 mg/kg PCDRUG,F,200.0,92,2016-05-02,301.0
PC201708,PC201708-4106,4,200 mg/kg PCDRUG,F,200.0,1,2016-02-01,230.0
PC201708,PC201708-4106,4,200 mg/kg PCDRUG,F,200.0,8,2016-02-08,250.0
PC201708,PC201708-4106,4,200 mg/kg PCDRUG,F,200.0,15,2016-02-15,257.0
PC201708,PC201708-4106,4,200 mg/kg PCDRUG,F,200.0,22,2016-02-22,229.0
PC201708,PC201708-4106,4,200 mg/kg PCDRUG,F,200.0,29,2016-02-29,246.0
PC201708,PC201708-4106,4,200 mg/kg PCDRUG,F,200.0,36,2016-03-07,212.0
PC201708,PC201708-4106,4,200 mg/kg PCDRUG,F,200.0,43,2016-03-14,274.0
PC201708,PC201708-4106,4,200 mg/kg PCDRUG,F,200.0,50,2016-03-21,274.0
PC201708,PC201708-4106,4,200 mg/kg PCDRUG,F,200.0,57,2016-03-28,256.0
PC201708,PC201708-4106,4,200 mg/kg PCDRUG,F,200.0,64,2016-04-04,274.0
PC201708,PC201708-4106,4,200 mg/kg PCDRUG,F,200.0,71,2016-04-11,302.0
PC201708,PC201708-4106,4,200 mg/kg PCDRUG,F,200.0,78,2016-04-18,307.0
PC201708,PC201708-4106,4,200 mg/kg PCDRUG,F,200.0,85,2016-04-25,320.0
PC201708,PC201708-4106,4,200 mg/kg PCDRUG,F,200.0,92,2016-05-02,302.0
PC201708,PC201708-4107,4,200 mg/kg PCDRUG,F,200.0,1,2016-02-01,233.0
PC201708,PC201708-4107,4,200 mg/kg PCDRUG,F,200.0,8,2016-02-08,245.0
PC201708,PC201708-4107,4,200 mg/kg PCDRUG,F,200.0,15,2016-02-15,236.0
PC201708,PC201708-4107,4,200 mg/kg PCDRUG,F,200.0,22,2016-02-22,222.0
PC201708,PC201708-4107,4,200 mg/kg PCDRUG,F,200.0,29,2016-02-29,244.0
PC201708,PC201708-4107,4,200 mg/kg PCDRUG,F,200.0,36,2016-03-07,235.0
PC201708,PC201708-4107,4,200 mg/kg PCDRUG,F,200.0,43,2016-03-14,273.0
PC201708,PC201708-4107,4,200 mg/kg PCDRUG,F,200.0,50,2016-03-21,238.0
PC201708,PC201708-4107,4,200 mg/kg PCDRUG,F,200.0,57,2016-03-28,237.0
PC201708,PC201708-4107,4,200 mg/kg PCDRUG,F,200.0,64,2016-04-04,264.0
PC201708,PC201708-4107,4,200 mg/kg PCDRUG,F,200.0,71,2016-04-11,291.0
PC201708,PC201708-4107,4,200 mg/kg PCDRUG,F,200.0,78,2016-04-18,315.0
PC201708,PC201708-4107,4,200 mg/kg PCDRUG,F,200.0,85,2016-04-25,293.0
PC201708,PC201708-4107,4,200 mg/kg PCDRUG,F,200.0,92,2016-05-02,310.0
PC201708,PC201708-4108,4,200 mg/kg PCDRUG,F,200.0,1,2016-02-01,234.0
PC201708,PC201708-4108,4,200 mg/kg PCDRUG,F,200.0,8,2016-02-08,250.0
PC201708,PC201708-4108,4,200 mg/kg PCDRUG,F,200.0,15,2016-02-15,227.0
PC201708,PC201708-4108,4,200 mg/kg PCDRUG,F,200.0,22,2016-02-22,245.0
PC201708,PC201708-4108,4,200 mg/kg PCDRUG,F,200.0,29,2016-02-29,231.0
PC201708,PC201708-4108,4,200 mg/kg PCDRUG,F,200.0,36,2016-03-07,278.0
PC201708,PC201708-4108,4,200 mg/kg PCDRUG,F,200.0,43,2016-03-14,271.0
PC201708,PC201708-4108,4,200 mg/kg PCDRUG,F,200.0,50,2016-03-21,274.0
PC201708,PC201708-4108,4,200 mg/kg PCDRUG,F,200.0,57,2016-03-28,255.0
PC201708,PC201708-4108,4,200 mg/kg PCDRUG,F,200.0,64,2016-04-04,232.0
PC201708,PC201708-4108,4,200 mg/kg PCDRUG,F,200.0,71,2016-04-11,238.0
PC201708,PC201708-4108,4,200 mg/kg PCDRUG,F,200.0,78,2016-04-18,247.0
PC201708,PC201708-4108,4,200 mg/kg PCDRUG,F,200.0,85,2016-04-25,285.0
PC201708,PC201708-4108,4,200 mg/kg PCDRUG,F,200.0,92,2016-05-02,298.0
PC201708,PC201708-4109,4,200 mg/kg PCDRUG,F,200.0,1,2016-02-01,234.0
PC201708,PC201708-4109,4,200 mg/kg PCDRUG,F,200.0,8,2016-02-08,259.0
PC201708,PC201708-4109,4,200 mg/kg PCDRUG,F,200.0,15,2016-02-15,238.0
PC201708,PC201708-4109,4,200 mg/kg PCDRUG,F,200.0,22,2016-02-22,262.0
PC201708,PC201708-4109,4,200 mg/kg PCDRUG,F,200.0,29,2016-02-29,249.0
PC201708,PC201708-4109,4,200 mg/kg PCDRUG,F,200.0,36,2016-03-07,257.0
PC201708,PC201708-4109,4,200 mg/kg PCDRUG,F,200.0,43,2016-03-14,281.0
PC201708,PC201708-4109,4,200 mg/kg PCDRUG,F,200.0,50,2016-03-21,226.0
PC201708,PC201708-4109,4,200 mg/kg PCDRUG,F,200.0,57,2016-03-28,290.0
PC201708,PC201708-4109,4,200 mg/kg PCDRUG,F,200.0,64,2016-04-04,250.0
PC201708,PC201708-4109,4,200 mg/kg PCDRUG,F,200.0,71,2016-04-11,308.0
PC201708,PC201708-4109,4,200 mg/kg PCDRUG,F,200.0,78,2016-04-18,285.0
PC201708,PC201708-4109,4,200 mg/kg PCDRUG,F,200.0,85,2016-04-25,305.0
PC201708,PC201708-4109,4,200 mg/kg PCDRUG,F,200.0,92,2016-05-02,272.0
PC201708,PC201708-4110,4,200 mg/kg PCDRUG,F,200.0,1,2016-02-01,235.0
PC201708,PC201708-4110,4,200 mg/kg PCDRUG,F,200.0,8,2016-02-08,247.0
PC201708,PC201708-4110,4,200 mg/kg PCDRUG,F,200.0,15,2016-02-15,235.0
PC201708,PC201708-4110,4,200 mg/kg PCDRUG,F,200.0,22,2016-02-22,228.0
PC201708,PC201708-4110,4,200 mg/kg PCDRUG,F,200.0,29,2016-02-29,261.0
PC201708,PC201708-4110,4,200 mg/kg PCDRUG,F,200.0,36,2016-03-07,206.0
PC201708,PC201708-4110,4,200 mg/kg PCDRUG,F,200.0,43,2016-03-14,240.0
PC201708,PC201708-4110,4,200 mg/kg PCDRUG,F,200.0,50,2016-03-21,289.0
PC201708,PC201708-4110,4,200 mg/kg PCDRUG,F,200.0,57,2016-03-28,225.0
PC201708,PC201708-4110,4,200 mg/kg PCDRUG,F,200.0,64,2016-04-04,297.0
PC201708,PC201708-4110,4,200 mg/kg PCDRUG,F,200.0,71,2016-04-11,270.0
PC201708,PC201708-4110,4,200 mg/kg PCDRUG,F,200.0,78,2016-04-18,301.0
PC201708,PC201708-4110,4,200 mg/kg PCDRUG,F,200.0,85,2016-04-25,256.0
PC201708,PC201708-4110,4,200 mg/kg PCDRUG,F,200.0,92,2016-05-02,270.0
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,1,2016-02-01,239.0
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,8,2016-02-08,243.0
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,15,2016-02-15,228.0
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,22,2016-02-22,212.0
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,29,2016-02-29,247.2
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,36,2016-03-07,263.2
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,43,2016-03-14,217.6
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,50,2016-03-21,229.6
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,57,2016-03-28,277.6
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,64,2016-04-04,232.8
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,71,2016-04-11,240.0
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,78,2016-04-18,239.2
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,85,2016-04-25,248.8
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,92,2016-05-02,265.0
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,99,2016-05-09,345.0
PC201708,PC201708-4111,4,200 mg/kg PCDRUG,F,200.0,106,2016-05-16,293.0
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,1,2016-02-01,254.0
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,8,2016-02-08,222.0
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,15,2016-02-15,259.0
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,22,2016-02-22,218.4
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,29,2016-02-29,252.0
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,36,2016-03-07,282.4
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,43,2016-03-14,219.2
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,50,2016-03-21,267.2
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,57,2016-03-28,277.6
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,64,2016-04-04,298.4
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,71,2016-04-11,257.6
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,78,2016-04-18,302.4
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,85,2016-04-25,282.4
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,92,2016-05-02,267.0
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,99,2016-05-09,312.0
PC201708,PC201708-4112,4,200 mg/kg PCDRUG,F,200.0,106,2016-05-16,330.0
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,,,335.0
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,1,2016-02-01,235.0
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,8,2016-02-08,229.0
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,15,2016-02-15,246.0
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,22,2016-02-22,255.2
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,29,2016-02-29,242.4
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,36,2016-03-07,280.8
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,43,2016-03-14,222.4
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,50,2016-03-21,281.6
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,57,2016-03-28,222.4
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,64,2016-04-04,266.4
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,71,2016-04-11,248.0
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,78,2016-04-18,277.6
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,85,2016-04-25,251.2
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,92,2016-05-02,279.0
PC201708,PC201708-4113,4,200 mg/kg PCDRUG,F,200.0,99,2016-05-09,295.0
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,1,2016-02-01,257.0
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,8,2016-02-08,224.0
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,15,2016-02-15,254.0
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,22,2016-02-22,210.4
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,29,2016-02-29,240.0
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,36,2016-03-07,269.6
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,43,2016-03-14,286.4
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,50,2016-03-21,263.2
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,57,2016-03-28,224.8
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,64,2016-04-04,255.2
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,71,2016-04-11,297.6
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,78,2016-04-18,278.4
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,85,2016-04-25,272.8
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,92,2016-05-02,281.0
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,99,2016-05-09,279.0
PC201708,PC201708-4114,4,200 mg/kg PCDRUG,F,200.0,106,2016-05-16,332.0
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,1,2016-02-01,230.0
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,8,2016-02-08,252.0
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,15,2016-02-15,248.0
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,22,2016-02-22,241.6
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,29,2016-02-29,253.6
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,36,2016-03-07,207.2
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,43,2016-03-14,234.4
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,50,2016-03-21,248.8
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,57,2016-03-28,267.2
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,64,2016-04-04,284.8
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,71,2016-04-11,280.8
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,78,2016-04-18,285.6
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,85,2016-04-25,294.4
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,92,2016-05-02,287.0
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,99,2016-05-09,253.0
PC201708,PC201708-4115,4,200 mg/kg PCDRUG,F,200.0,106,2016-05-16,338.0
