study_id,animal_id,group_number,group_name,sex,dose_mgkg_day,tissue,finding,grade,grade_text,distribution,comment
PC201708,PC201708-2006,2,2 mg/kg PCDRUG,M,2.0,"Muscle, Quadriceps Femoris",No Remarkable Findings,,,,
PC201708,PC201708-2006,2,2 mg/kg PCDRUG,M,2.0,"Nerve, Optic",No Remarkable Findings,,,,
PC201708,PC201708-2006,2,2 mg/kg PCDRUG,M,2.0,"Nerve, Sciatic",No Remarkable Findings,,,,
PC201708,PC201708-2006,2,2 mg/kg PCDRUG,M,2.0,Pancreas,No Remarkable Findings,,,,
PC201708,PC201708-2006,2,2 mg/kg PCDRUG,M,2.0,Peyer'S Patch,No Remarkable Findings,,,,
PC201708,PC201708-2006,2,2 mg/kg PCDRUG,M,2.0,Skin,No Remarkable Findings,,,,
PC201708,PC201708-2006,2,2 mg/kg PCDRUG,M,2.0,"Small Intestine, Duodenum",No Remarkable Findings,,,,
PC201708,PC201708-2006,2,2 mg/kg PCDRUG,M,2.0,"Small Intestine, Ileum",No Remarkable Findings,,,,
PC201708,PC201708-2006,2,2 mg/kg PCDRUG,M,2.0,"Small Intestine, Jejunum",No Remarkable Findings,,,,
PC201708,PC201708-2006,2,2 mg/kg PCDRUG,M,2.0,"Spinal Cord, Cervical",No Remarkable Findings,,,,
PC201708,PC201708-2006,2,2 mg/kg PCDRUG,M,2.0,"Spinal Cord, Lumbar",No Remarkable Findings,,,,
PC201708,PC201708-2006,2,2 mg/kg PCDRUG,M,2.0,"Spinal Cord, Thoracic",No Remarkable Findings,,,,
PC201708,PC201708-2006,2,2 mg/kg PCDRUG,M,2.0,Spleen,Congestion,1,Mild,red pulp; diffuse,
PC201708,PC201708-2006,2,2 mg/kg PCDRUG,M,2.0,Stomach,No Remarkable Findings,,,,
PC201708,PC201708-2006,2,2 mg/kg PCDRUG,M,2.0,Testis,No Remarkable Findings,,,,
PC201708,PC201708-2006,2,2 mg/kg PCDRUG,M,2.0,Thymus,No Remarkable Findings,,,,
PC201708,PC201708-2006,2,2 mg/kg PCDRUG,M,2.0,Tongue,No Remarkable Findings,,,,
PC201708,PC201708-2006,2,2 mg/kg PCDRUG,M,2.0,Trachea,No Remarkable Findings,,,,
PC201708,PC201708-2006,2,2 mg/kg PCDRUG,M,2.0,Ureter,No Remarkable Findings,,,,
PC201708,PC201708-2006,2,2 mg/kg PCDRUG,M,2.0,Urinary Bladder,No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Artery, Aorta",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Bone Marrow, Femur",Fat Vacuoles,2,Moderate,diffuse,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Bone Marrow, Sternum",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Bone, Sternum",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,Brain,No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,Epididymis,No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,Esophagus,No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,Eye,No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Gland, Adrenal",Vacuolization,1,Mild,cortex; diffuse,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Gland, Coagulating",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Gland, Harderian",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Gland, Mammary",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Gland, Parathyroid",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Gland, Pituitary",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Gland, Prostate",Inflammation,1,Mild,acute; dorsolateral; focal,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Gland, Salivary, Parotid",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Gland, Salivary, Sublingual",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Gland, Salivary, Submandibular",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Gland, Seminal Vesicle",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Gland, Thyroid",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,Heart,No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Joint, Hip",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,Kidney,Necrosis,2,Moderate,proximal tubule; focal,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Large Intestine, Cecum",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Large Intestine, Colon",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Large Intestine, Rectum",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,Larynx,No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,Liver,No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,Lung,No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Lymph Node, Mesenteric",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Lymph Node, Popliteal",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Muscle, Quadriceps Femoris",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Nerve, Optic",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Nerve, Sciatic",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,Pancreas,Inflammation,1,Mild,acute,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,Peyer'S Patch,Mineralization,1,Mild,multifocal,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,Skin,No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Small Intestine, Duodenum",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Small Intestine, Ileum",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Small Intestine, Jejunum",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Spinal Cord, Cervical",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Spinal Cord, Lumbar",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,"Spinal Cord, Thoracic",No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,Spleen,No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,Stomach,No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,Testis,No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,Thymus,No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,Tongue,No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,Trachea,Infiltration Mononuclear Cell,1,Mild,submucosa,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,Ureter,No Remarkable Findings,,,,
PC201708,PC201708-2007,2,2 mg/kg PCDRUG,M,2.0,Urinary Bladder,No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Artery, Aorta",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Bone Marrow, Femur",Fat Vacuoles,2,Moderate,diffuse,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Bone Marrow, Sternum",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Bone, Sternum",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,Brain,No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,Epididymis,No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,Esophagus,No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,Eye,No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Gland, Adrenal",Vacuolization,1,Mild,cortex; diffuse,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Gland, Coagulating",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Gland, Harderian",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Gland, Mammary",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Gland, Parathyroid",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Gland, Pituitary",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Gland, Prostate",Inflammation,1,Mild,chronic; ventral + dorsolateral,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Gland, Salivary, Parotid",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Gland, Salivary, Sublingual",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Gland, Salivary, Submandibular",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Gland, Seminal Vesicle",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Gland, Thyroid",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,Heart,No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Joint, Hip",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,Kidney,No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Large Intestine, Cecum",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Large Intestine, Colon",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Large Intestine, Rectum",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,Larynx,No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,Liver,No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,Lung,Inflammation,1,Mild,chronic; focal; with hemoglobin crystals,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Lymph Node, Mesenteric",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Lymph Node, Popliteal",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Muscle, Quadriceps Femoris",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Nerve, Optic",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Nerve, Sciatic",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,Pancreas,No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,Peyer'S Patch,Mineralization,1,Mild,focal,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,Skin,No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Small Intestine, Duodenum",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Small Intestine, Ileum",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Small Intestine, Jejunum",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Spinal Cord, Cervical",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Spinal Cord, Lumbar",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,"Spinal Cord, Thoracic",No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,Spleen,No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,Stomach,No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,Testis,No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,Thymus,No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,Tongue,No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,Trachea,No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,Ureter,No Remarkable Findings,,,,
PC201708,PC201708-2008,2,2 mg/kg PCDRUG,M,2.0,Urinary Bladder,No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Artery, Aorta",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Bone Marrow, Femur",Fat Vacuoles,1,Mild,diffuse,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Bone Marrow, Sternum",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Bone, Sternum",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,Brain,No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,Epididymis,No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,Esophagus,No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,Eye,No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Gland, Adrenal",Vacuolization,1,Mild,diffuse,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Gland, Coagulating",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Gland, Harderian",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Gland, Mammary",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Gland, Parathyroid",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Gland, Pituitary",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Gland, Prostate",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Gland, Salivary, Parotid",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Gland, Salivary, Sublingual",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Gland, Salivary, Submandibular",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Gland, Seminal Vesicle",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Gland, Thyroid",Hypertrophy,1,Mild,follicular cell(s); diffuse,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,Heart,No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Joint, Hip",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,Kidney,Basophilic Tubules,1,Mild,cortex; focal/multifocal,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Large Intestine, Cecum",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Large Intestine, Colon",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Large Intestine, Rectum",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,Larynx,No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,Liver,No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,Lung,No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Lymph Node, Mesenteric",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Lymph Node, Popliteal",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Muscle, Quadriceps Femoris",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Nerve, Optic",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Nerve, Sciatic",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,Pancreas,No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,Peyer'S Patch,Mineralization,1,Mild,multifocal,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,Skin,No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Small Intestine, Duodenum",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Small Intestine, Ileum",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Small Intestine, Jejunum",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Spinal Cord, Cervical",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Spinal Cord, Lumbar",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,"Spinal Cord, Thoracic",No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,Spleen,No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,Stomach,No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,Testis,No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,Thymus,No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,Tongue,No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,Trachea,No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,Ureter,No Remarkable Findings,,,,
PC201708,PC201708-2009,2,2 mg/kg PCDRUG,M,2.0,Urinary Bladder,No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Artery, Aorta",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Bone Marrow, Femur",Fat Vacuoles,2,Moderate,diffuse,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Bone Marrow, Sternum",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Bone, Sternum",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,Brain,No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,Epididymis,Aspermia,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,Esophagus,No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,Eye,No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Gland, Adrenal",Vacuolization,1,Mild,cortex; diffuse,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Gland, Coagulating",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Gland, Harderian",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Gland, Mammary",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Gland, Parathyroid",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Gland, Pituitary",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Gland, Prostate",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Gland, Salivary, Parotid",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Gland, Salivary, Sublingual",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Gland, Salivary, Submandibular",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Gland, Seminal Vesicle",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Gland, Thyroid",Hypertrophy,1,Mild,follicular cell(s); diffuse,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,Heart,No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Joint, Hip",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,Kidney,Basophilic Tubules,1,Mild,cortex; focal/multifocal,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,Kidney,Cast,1,Mild,hyaline; medulla; focal/multifocal,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Large Intestine, Cecum",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Large Intestine, Colon",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Large Intestine, Rectum",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,Larynx,No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,Liver,No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,Lung,No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Lymph Node, Mesenteric",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Lymph Node, Popliteal",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Muscle, Quadriceps Femoris",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Nerve, Optic",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Nerve, Sciatic",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,Pancreas,No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,Peyer'S Patch,No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,Skin,No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Small Intestine, Duodenum",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Small Intestine, Ileum",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Small Intestine, Jejunum",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Spinal Cord, Cervical",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Spinal Cord, Lumbar",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,"Spinal Cord, Thoracic",No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,Spleen,Congestion,1,Mild,red pulp; diffuse,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,Stomach,No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,Testis,Atrophy,3,Marked,diffuse,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,Thymus,No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,Tongue,Hemorrhage,1,Mild,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,Trachea,No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,Ureter,No Remarkable Findings,,,,
PC201708,PC201708-2010,2,2 mg/kg PCDRUG,M,2.0,Urinary Bladder,No Remarkable Findings,,,,
PC201708,PC201708-2011,2,2 mg/kg PCDRUG,M,2.0,"Bone Marrow, Sternum",No Remarkable Findings,,,,
PC201708,PC201708-2011,2,2 mg/kg PCDRUG,M,2.0,"Bone, Sternum",No Remarkable Findings,,,,
PC201708,PC201708-2011,2,2 mg/kg PCDRUG,M,2.0,"Gland, Adrenal",No Remarkable Findings,,,,
PC201708,PC201708-2011,2,2 mg/kg PCDRUG,M,2.0,"Gland, Thyroid",No Remarkable Findings,,,,
PC201708,PC201708-2011,2,2 mg/kg PCDRUG,M,2.0,Liver,No Remarkable Findings,,,,
PC201708,PC201708-2012,2,2 mg/kg PCDRUG,M,2.0,"Bone Marrow, Sternum",No Remarkable Findings,,,,
PC201708,PC201708-2012,2,2 mg/kg PCDRUG,M,2.0,"Bone, Sternum",No Remarkable Findings,,,,
PC201708,PC201708-2012,2,2 mg/kg PCDRUG,M,2.0,"Gland, Adrenal",No Remarkable Findings,,,,
